156,86.7,7.6,47.8,64.0
157,86.7,7.6,47.8,64.0
158,86.7,4.8,47.8,63.1
159,86.7,4.8,47.8,63.1
160,86.7,9.9,47.8,63.6
161,86.7,9.9,47.8,63.6
162,86.7,5.3,47.8,63.1
163,86.7,5.3,47.8,63.1
164,86.7,5.9,47.7,62.6
165,86.7,5.9,47.7,62.6
166,86.7,4.6,47.8,62.1
167,86.7,4.6,47.8,62.1
168,86.7,5.9,47.8,61.8
169,86.7,5.9,47.8,61.8
170,86.7,3.0,47.8,60.8
171,86.7,3.0,47.8,60.8
172,86.7,7.8,47.8,61.4
173,86.7,7.8,47.8,61.4
174,86.7,4.2,47.8,60.8
175,86.7,4.2,47.8,60.8
176,86.7,4.4,47.8,60.0
177,86.7,4.4,47.8,60.0
178,86.7,4.0,47.8,68.6
179,86.7,4.0,47.8,68.6
180,86.7,7.4,47.8,67.8
181,86.7,7.4,47.8,67.8
182,86.7,5.3,47.8,67.0
183,86.7,5.3,47.8,67.0
184,86.7,2.2,47.8,65.8
185,86.7,2.2,47.8,65.8
186,86.7,4.7,47.7,64.8
187,86.7,4.7,47.7,64.8
188,86.7,5.9,47.8,64.0
189,86.7,5.9,47.8,64.0
190,86.7,7.7,47.8,63.6
191,86.7,7.7,47.8,63.6
192,86.7,9.6,47.8,64.3
193,86.7,9.6,47.8,64.3
194,86.7,6.4,47.8,63.6
195,86.7,6.4,47.8,63.6
196,86.7,7.4,47.8,63.4
197,86.7,7.4,47.8,63.4
198,86.7,9.2,47.8,64.1
199,86.7,9.2,47.8,64.1
200,86.7,6.6,47.8,63.6
201,86.7,6.6,47.8,63.6
202,86.7,6.2,47.8,63.4
203,86.7,6.2,47.8,63.4
204,86.7,6.0,47.8,63.1
205,86.7,6.0,47.8,63.1
206,86.7,5.7,47.8,63.1
207,86.7,5.7,47.8,63.1
208,86.7,9.6,47.8,63.4
209,86.7,9.6,47.8,63.4
210,86.7,5.5,47.8,62.8
211,86.7,5.5,47.8,62.8
212,86.7,5.6,47.8,62.3
213,86.7,5.6,47.8,62.3
214,86.7,9.5,47.8,63.8
215,86.7,9.5,47.8,63.8
216,86.7,6.3,47.8,63.5
217,86.7,6.3,47.8,63.5
218,86.7,5.6,47.8,63.3
219,86.7,5.6,47.8,63.3
220,86.7,6.6,47.8,63.0
221,86.7,6.6,47.8,63.0
222,86.7,6.3,47.8,62.9
223,86.7,6.3,47.8,62.9
224,86.7,6.1,47.8,62.8
225,86.7,6.1,47.8,62.8
226,86.7,6.0,47.8,62.8
227,86.7,6.0,47.8,62.8
228,86.7,10.3,47.8,62.4
229,86.7,10.3,47.8,62.4
230,86.7,17.7,47.8,63.6
231,86.7,17.7,47.8,63.6
232,86.7,9.4,47.8,63.9
233,86.7,9.4,47.8,63.9
234,86.7,9.4,47.7,64.3
235,86.7,9.4,47.7,64.3
236,86.7,5.7,47.7,63.8
237,86.7,5.7,47.7,63.8
238,86.7,6.1,47.7,63.6
239,86.7,6.1,47.7,63.6
240,86.7,5.7,47.7,63.5
241,86.7,5.7,47.7,63.5
242,86.7,6.3,47.7,63.1
243,86.7,6.3,47.7,63.1
244,86.7,5.9,47.7,62.9
245,86.7,5.9,47.7,62.9
246,86.7,2.9,47.7,62.1
247,86.7,2.9,47.7,62.1
248,86.7,3.8,47.7,61.5
249,86.7,3.8,47.7,61.5
250,86.7,4.0,47.7,60.9
251,86.7,4.0,47.7,60.9
252,86.7,8.5,47.7,61.5
253,86.7,8.5,47.7,61.5
254,86.7,5.5,47.7,61.4
255,86.7,5.5,47.7,61.4
256,86.7,6.5,47.7,61.3
257,86.7,6.5,47.7,61.3
258,86.7,6.0,47.7,61.1
259,86.7,6.0,47.7,61.1
260,86.7,4.4,47.7,60.8
261,86.7,4.4,47.7,60.8
262,86.7,5.9,47.8,60.3
263,86.7,5.9,47.8,60.3
264,86.7,7.8,47.8,68.4
265,86.7,7.8,47.8,68.4
266,86.7,5.7,47.8,67.0
267,86.7,5.7,47.8,67.0
268,86.7,10.3,47.8,66.8
269,86.7,10.3,47.8,66.8
270,86.7,6.4,47.8,66.0
271,86.7,6.4,47.8,66.0
272,86.7,7.7,47.8,65.1
273,86.7,7.7,47.8,65.1
274,86.7,5.9,47.8,64.4
275,86.7,5.9,47.8,64.4
276,86.7,9.8,47.8,64.4
277,86.7,9.8,47.8,64.4
278,86.7,6.0,47.8,63.9
279,86.7,6.0,47.8,63.9
280,86.7,7.2,47.8,63.5
281,86.7,7.2,47.8,63.5
282,86.7,6.5,47.8,63.4
283,86.7,6.5,47.8,63.4
284,86.7,10.7,47.8,64.1
285,86.7,10.7,47.8,64.1
286,86.7,5.7,47.8,63.6
287,86.7,5.7,47.8,63.6
288,86.7,5.7,47.8,63.4
289,86.7,5.7,47.8,63.4
290,86.7,5.7,47.8,63.5
291,86.7,5.7,47.8,63.5
292,86.7,6.3,47.7,63.4
293,86.7,6.3,47.7,63.4
294,86.7,10.4,47.7,64.3
295,86.7,10.4,47.7,64.3
296,86.7,6.9,47.7,63.8
297,86.7,6.9,47.7,63.8
298,86.7,6.1,47.7,63.3
299,86.7,6.1,47.7,63.3
300,86.7,5.9,47.7,63.3
301,86.7,5.9,47.7,63.3
302,86.7,9.4,47.7,64.1
303,86.7,9.4,47.7,64.1
304,86.7,6.4,47.7,63.9
305,86.7,6.4,47.7,63.9
306,86.7,6.1,47.7,63.6
307,86.7,6.1,47.7,63.6
308,86.7,6.2,47.7,63.3
309,86.7,6.2,47.7,63.3
310,86.7,6.1,47.7,63.1
311,86.7,6.1,47.7,63.1
312,86.7,7.6,47.7,63.1
313,86.7,7.6,47.7,63.1
314,86.7,5.9,47.7,63.1
315,86.7,5.9,47.7,63.1
316,86.7,5.7,47.7,62.9
317,86.7,5.7,47.7,62.9
318,86.7,10.2,47.7,63.9
319,86.7,10.2,47.7,63.9
320,86.7,7.6,47.7,63.6
321,86.7,7.6,47.7,63.6
322,86.7,7.4,47.7,63.3
323,86.7,7.4,47.7,63.3
324,86.7,10.5,47.7,64.0
325,86.7,10.5,47.7,64.0
326,86.7,5.7,47.7,63.6
327,86.7,5.7,47.7,63.6
328,86.7,6.3,47.7,63.3
329,86.7,6.3,47.7,63.3
330,86.7,5.9,47.7,63.1
331,86.7,5.9,47.7,63.1
332,86.7,6.3,47.7,63.0
333,86.7,6.3,47.7,63.0
334,86.7,6.6,47.7,63.0
335,86.7,6.6,47.7,63.0
336,86.7,5.6,47.7,62.9
337,86.7,5.6,47.7,62.9
338,86.7,6.1,47.7,62.6
339,86.7,6.1,47.7,62.6
340,86.7,10.9,47.7,63.5
341,86.7,5.9,47.7,63.3
342,86.7,5.9,47.7,63.3
343,86.7,6.6,47.7,63.3
344,86.7,6.6,47.7,63.3
345,86.7,5.6,47.7,62.9
346,86.7,5.6,47.7,62.9
347,86.7,7.2,47.7,62.8
348,86.7,7.2,47.7,62.8
349,86.7,6.0,47.7,62.5
350,86.7,6.0,47.7,62.5
351,86.7,6.3,47.7,62.6
352,86.7,6.3,47.7,62.6
353,86.7,6.5,47.7,62.6
354,86.7,6.5,47.7,62.6
355,86.7,5.6,47.7,62.8
356,86.7,5.6,47.7,62.8
357,86.7,7.2,47.8,62.6
358,86.7,7.2,47.8,62.6
359,86.7,5.9,47.8,62.5
360,86.7,5.9,47.8,62.5
361,86.7,6.1,47.7,62.5
362,86.7,6.1,47.7,62.5
